ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10261376,HY449157,10-04-2015 11:40,0000X S LEAMINGTON AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1533,15,28,25,18,1142143,1899340,2015,10-11-2015 15:54,41.87984824,-87.75353498,"(41.879848235, -87.75353498)"
10261600,HY449464,10-04-2015 11:35,032XX S HALSTED ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,915,9,11,60,6,1171505,1883084,2015,10-11-2015 15:54,41.83464556,-87.64619947,"(41.834645561, -87.646199465)"
10261424,HY449211,10-04-2015 11:30,030XX W BELLE PLAINE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1724,17,33,16,14,1155517,1927100,2015,10-11-2015 15:54,41.95576552,-87.70367873,"(41.95576552, -87.703678727)"
10261421,HY449134,10-04-2015 11:30,123XX S LA SALLE ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,TRUE,FALSE,523,5,9,53,5,1177502,1823074,2015,10-11-2015 15:54,41.66983735,-87.62600525,"(41.669837348, -87.626005254)"
10262491,HY450315,10-04-2015 11:30,062XX S KOLIN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,813,8,13,65,11,1148442,1862956,2015,10-11-2015 15:54,41.77988642,-87.73134183,"(41.779886419, -87.731341833)"
10261712,HY449443,10-04-2015 11:30,008XX S MORGAN ST,820,THEFT,$500 AND UNDER,COLLEGE/UNIVERSITY GROUNDS,FALSE,FALSE,1232,12,25,28,6,1170044,1896456,2015,10-11-2015 15:54,41.8713714,-87.65117046,"(41.871371398, -87.651170459)"
10261393,HY449132,10-04-2015 11:25,051XX S CALUMET AVE,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,TRUE,FALSE,231,2,3,40,04A,1179365,1870990,2015,10-11-2015 15:54,41.80128249,-87.61772882,"(41.80128249, -87.617728819)"
10261450,HY449115,10-04-2015 11:20,062XX S ASHLAND AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,714,7,16,67,7,1166738,1863437,2015,10-11-2015 15:54,41.78083528,-87.66425207,"(41.780835284, -87.664252074)"
10261326,HY449094,10-04-2015 11:15,010XX W LAWRENCE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1914,19,46,3,18,1168601,1932053,2015,10-11-2015 15:54,41.96908285,-87.65543514,"(41.969082848, -87.655435135)"
10261378,HY449099,10-04-2015 11:10,045XX W 56TH ST,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,FALSE,FALSE,813,8,13,62,04B,1146776,1867089,2015,10-11-2015 15:54,41.79125989,-87.73734469,"(41.791259885, -87.737344685)"
10261364,HY449128,10-04-2015 11:06,054XX W POTOMAC AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,2532,25,37,25,18,1139819,1908124,2015,10-11-2015 15:54,41.90399538,-87.7618537,"(41.903995381, -87.761853699)"
10261375,HY449109,10-04-2015 11:04,0000X W 87TH ST,320,ROBBERY,STRONGARM - NO WEAPON,CTA GARAGE / OTHER PROPERTY,FALSE,FALSE,634,6,21,44,3,1177549,1847286,2015,10-11-2015 15:54,41.73627743,-87.62510451,"(41.736277427, -87.62510451)"
10261381,HY449100,10-04-2015 11:00,039XX W ROOSEVELT RD,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,TRUE,FALSE,1132,11,24,29,18,1150483,1894425,2015,10-11-2015 15:54,41.86620223,-87.72303965,"(41.866202226, -87.723039647)"
10261790,HY449630,10-04-2015 11:00,001XX N CLARK ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,111,1,42,32,14,1175507,1901535,2015,10-11-2015 15:54,41.88518759,-87.63096129,"(41.885187593, -87.630961294)"
10263628,HY451322,10-04-2015 11:00,003XX S SEELEY AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,1225,12,2,28,08A,1162787,1898470,2015,10-11-2015 15:54,41.87705316,-87.67775713,"(41.87705316, -87.677757131)"
10265976,HY453091,10-04-2015 11:00,002XX N OGDEN AVE,810,THEFT,OVER $500,CONSTRUCTION SITE,FALSE,FALSE,1215,12,27,28,6,1166972,1901813,2015,10-12-2015 15:54,41.88613786,-87.66229512,"(41.886137862, -87.662295115)"
10265717,HY453076,10-04-2015 11:00,014XX W BELLE PLAINE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1912,19,47,6,14,1165873,1927325,2015,10-12-2015 15:54,41.95616782,-87.66560139,"(41.956167822, -87.665601389)"
10263055,HY450907,10-04-2015 11:00,051XX N OAK PARK AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,TRUE,1613,16,41,10,26,1130259,1933749,2015,10-11-2015 15:54,41.97448277,-87.79638105,"(41.97448277, -87.796381045)"
10261373,HY449093,10-04-2015 10:55,016XX W FARGO AVE,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,2422,24,49,1,08B,1164256,1949493,2015,10-11-2015 15:54,42.01703192,-87.67091555,"(42.017031924, -87.670915546)"
10261330,HY449082,10-04-2015 10:52,038XX W AUGUSTA BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1112,11,27,23,18,1150419,1906395,2015,10-11-2015 15:54,41.89905046,-87.72296206,"(41.899050455, -87.722962062)"
10261667,HY449362,10-04-2015 10:45,076XX S HERMITAGE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,611,6,17,71,5,1166007,1854036,2015,10-11-2015 15:54,41.75505326,-87.667199,"(41.75505326, -87.667198998)"
10261322,HY449077,10-04-2015 10:38,030XX W 59TH ST,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,TRUE,FALSE,824,8,16,66,24,1156970,1865355,2015,10-11-2015 15:54,41.78630154,-87.7000119,"(41.786301538, -87.700011897)"
10262811,HY450451,10-04-2015 10:31,080XX S CHAMPLAIN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,TRUE,631,6,6,44,26,1181962,1851780,2015,10-11-2015 15:54,41.74850868,-87.60879831,"(41.748508676, -87.608798314)"
10261347,HY449091,10-04-2015 10:31,073XX S HALSTED ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,FALSE,FALSE,732,7,17,68,15,1172239,1856143,2015,10-11-2015 15:54,41.76070045,-87.64429861,"(41.76070045, -87.644298611)"
10261403,HY449096,10-04-2015 10:30,085XX W BRYN MAWR AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1614,16,41,76,08B,1118415,1936070,2015,10-11-2015 15:54,41.98104732,-87.8398869,"(41.981047318, -87.839886899)"
10261334,HY449087,10-04-2015 10:30,027XX W HARRISON ST,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1135,11,28,27,08B,1158248,1897253,2015,10-11-2015 15:54,41.87380752,-87.69445629,"(41.873807522, -87.69445629)"
10261325,HY449076,10-04-2015 10:25,009XX N KARLOV AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,TRUE,1111,11,37,23,6,1148880,1905983,2015,10-11-2015 15:54,41.89794979,-87.72862547,"(41.897949791, -87.728625471)"
10261329,HY449073,10-04-2015 10:25,006XX S WASHTENAW AVE,460,BATTERY,SIMPLE,PARK PROPERTY,FALSE,FALSE,1135,11,2,27,08B,1158469,1897176,2015,10-11-2015 15:54,41.87359171,-87.69364699,"(41.873591709, -87.69364699)"
10266583,HY449051,10-04-2015 10:20,0000X W CHECKPOINT 5 ST,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,FALSE,FALSE,1652,16,41,76,26,1100690,1934316,2015,10-12-2015 15:54,41.97649579,-87.90510816,"(41.976495786, -87.905108161)"
10261389,HY449175,10-04-2015 10:15,005XX S CENTRAL PARK AVE,820,THEFT,$500 AND UNDER,PARK PROPERTY,FALSE,FALSE,1133,11,24,27,6,1152466,1897433,2015,10-11-2015 15:54,41.8744176,-87.71568038,"(41.874417596, -87.715680379)"
10261427,HY449039,10-04-2015 10:15,015XX N CLYBOURN AVE,560,ASSAULT,SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,FALSE,FALSE,1822,18,27,8,08A,1171046,1910238,2015,10-11-2015 15:54,41.90916818,-87.64708709,"(41.909168175, -87.64708709)"
10261305,HY449056,10-04-2015 10:09,113XX S CARPENTER ST,560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,TRUE,2234,22,34,75,08A,1171349,1829675,2015,10-11-2015 15:54,41.68808797,-87.64833241,"(41.68808797, -87.64833241)"
10261479,HY449290,10-04-2015 10:00,004XX E 45TH ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,FALSE,FALSE,221,2,3,38,26,1179909,1875274,2015,10-11-2015 15:54,41.81302571,-87.61560259,"(41.813025705, -87.61560259)"
10261649,HY449309,10-04-2015 10:00,003XX E 53RD ST,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,231,2,3,40,5,1179137,1869944,2015,10-11-2015 15:54,41.79841738,-87.61859687,"(41.798417377, -87.618596866)"
10263140,HY450879,10-04-2015 10:00,054XX S HARPER AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,234,2,5,41,5,1187208,1869242,2015,10-11-2015 15:54,41.79630307,-87.58902161,"(41.796303071, -87.589021605)"
10261310,HY449044,10-04-2015 10:00,087XX S HOUSTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,424,4,10,46,14,1198037,1847658,2015,10-11-2015 15:54,41.73681106,-87.55003249,"(41.736811056, -87.550032493)"
10261402,HY449162,10-04-2015 10:00,051XX S MICHIGAN AVE,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,225,2,3,40,08B,1178026,1871055,2015,10-11-2015 15:54,41.80149134,-87.6226374,"(41.801491341, -87.622637403)"
10266659,HY454008,10-04-2015 10:00,039XX W SUNNYSIDE AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,1723,17,39,14,5,1149396,1929633,2015,10-12-2015 15:54,41.96283746,-87.72611505,"(41.962837463, -87.72611505)"
10261302,HY449086,10-04-2015 10:00,003XX W 63RD ST,820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,711,7,20,68,6,1174993,1863171,2015,10-11-2015 15:54,41.7799251,-87.63399567,"(41.779925104, -87.633995672)"
10261339,HY449059,10-04-2015 10:00,021XX N AVERS AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,FALSE,TRUE,2525,25,26,22,26,1150367,1913866,2015,10-11-2015 15:54,41.91955261,-87.72295779,"(41.91955261, -87.722957787)"
10261276,HY449025,10-04-2015 09:45,021XX N HARLEM AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,TRUE,2512,25,36,25,14,1127745,1913414,2015,10-11-2015 15:54,41.91872401,-87.80608596,"(41.918724011, -87.80608596)"
10261340,HY449029,10-04-2015 09:45,085XX S COTTAGE GROVE AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,632,6,6,44,6,1183056,1848421,2015,10-11-2015 15:54,41.73926587,-87.60489375,"(41.739265865, -87.604893749)"
10262388,HY449127,10-04-2015 09:45,053XX S DAMEN AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,932,9,16,61,5,1163925,1869409,2015,10-11-2015 15:54,41.79728282,-87.6743973,"(41.797282815, -87.674397302)"
10262739,HY449995,10-04-2015 09:43,016XX W GRAND AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,FALSE,1215,12,26,24,20,1165155,1903554,2015,10-11-2015 15:54,41.8909541,-87.66891803,"(41.890954095, -87.668918026)"
10264186,HY451798,10-04-2015 09:30,0000X E WACKER DR,560,ASSAULT,SIMPLE,HOTEL/MOTEL,FALSE,FALSE,111,1,42,32,08A,1176971,1902537,2015,10-11-2015 15:54,41.88790413,-87.62555495,"(41.887904127, -87.625554948)"
10262470,HY450201,10-04-2015 09:30,017XX W 89TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2221,22,21,71,08B,1166331,1845665,2015,10-11-2015 15:54,41.73207513,-87.66624944,"(41.732075134, -87.666249439)"
10267514,HY454873,10-04-2015 09:29,070XX N RAVENSWOOD AVE,497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,OTHER RAILROAD PROP / TRAIN DEPOT,FALSE,TRUE,2424,24,49,1,04B,1163079,1946655,2015,10-12-2015 15:54,42.00926931,-87.67532688,"(42.009269306, -87.675326876)"
10261261,HY449023,10-04-2015 09:25,083XX S COLFAX AVE,5110,OTHER OFFENSE,GUN OFFENDER: DUTY TO REGISTER,SIDEWALK,TRUE,FALSE,423,4,7,46,26,1194951,1850276,2015,10-11-2015 15:54,41.74407158,-87.56125234,"(41.744071584, -87.561252336)"
10261289,HY449012,10-04-2015 09:20,013XX S SAWYER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,TRUE,1022,10,24,29,14,1154907,1893681,2015,10-11-2015 15:54,41.86407316,-87.70681861,"(41.864073157, -87.706818608)"
10261292,HY448984,10-04-2015 09:20,013XX S SAWYER AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,1022,10,24,29,08A,1154907,1893681,2015,10-11-2015 15:54,41.86407316,-87.70681861,"(41.864073157, -87.706818608)"
10261262,HY448982,10-04-2015 09:15,040XX N PULASKI RD,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1723,17,39,16,08B,1149007,1926448,2015,10-11-2015 15:54,41.95410514,-87.72762804,"(41.954105142, -87.727628041)"
10261917,HY448972,10-04-2015 09:10,087XX S HOUSTON AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,SIDEWALK,FALSE,FALSE,424,4,10,46,26,,,2015,10-11-2015 15:54,,,
10262914,HY450779,10-04-2015 09:00,007XX N KILPATRICK AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1111,11,28,25,6,1144850,1904306,2015,10-11-2015 15:54,41.89342491,-87.74346978,"(41.893424907, -87.743469777)"
10261324,HY449040,10-04-2015 09:00,030XX W FLOURNOY ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,OTHER,FALSE,TRUE,1134,11,28,27,26,1156271,1896879,2015,10-11-2015 15:54,41.87282138,-87.70172502,"(41.872821378, -87.701725015)"
10261332,HY449060,10-04-2015 09:00,033XX S WESTERN AVE,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,911,9,12,59,08B,1161019,1882716,2015,10-11-2015 15:54,41.83385946,-87.68468568,"(41.833859461, -87.684685681)"
10261477,HY449308,10-04-2015 09:00,003XX E 53RD ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,TRUE,231,2,3,40,26,1179124,1869944,2015,10-11-2015 15:54,41.79841767,-87.61864454,"(41.798417673, -87.618644539)"
10263608,HY451350,10-04-2015 09:00,085XX S ABERDEEN ST,610,BURGLARY,FORCIBLE ENTRY,VACANT LOT/LAND,FALSE,FALSE,613,6,21,71,5,1170475,1848210,2015,10-11-2015 15:54,41.73896983,-87.65099432,"(41.738969832, -87.650994318)"
10261345,HY449034,10-04-2015 09:00,035XX S RHODES AVE,4255,KIDNAPPING,UNLAWFUL INTERFERE/VISITATION,CHA APARTMENT,FALSE,TRUE,212,2,4,35,26,1180163,1881693,2015,10-11-2015 15:54,41.83063411,-87.61447393,"(41.830634112, -87.614473928)"
10261336,HY449033,10-04-2015 09:00,001XX W ADAMS ST,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,122,1,42,32,6,1175421,1899429,2015,10-11-2015 15:54,41.87941054,-87.63134036,"(41.879410537, -87.631340358)"
10261291,HY448961,10-04-2015 08:50,066XX S LANGLEY AVE,560,ASSAULT,SIMPLE,RESIDENCE,TRUE,TRUE,321,3,20,42,08A,1182033,1861151,2015,10-11-2015 15:54,41.77422202,-87.60824871,"(41.774222021, -87.608248705)"
10261328,HY448980,10-04-2015 08:45,044XX W CORTEZ ST,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,1111,11,37,23,3,1146544,1906628,2015,10-11-2015 15:54,41.8997646,-87.737189,"(41.899764602, -87.737188996)"
10261293,HY448963,10-04-2015 08:42,066XX S ARTESIAN AVE,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,VEHICLE NON-COMMERCIAL,FALSE,FALSE,832,8,15,66,26,1161183,1860616,2015,10-11-2015 15:54,41.77321087,-87.68469588,"(41.773210873, -87.684695878)"
10261296,HY448958,10-04-2015 08:35,038XX S WABASH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,213,2,3,35,14,1177358,1879593,2015,10-11-2015 15:54,41.82493549,-87.62482903,"(41.824935492, -87.624829033)"
10261263,HY448968,10-04-2015 08:30,117XX S BISHOP ST,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,524,5,34,53,08B,1168775,1826970,2015,10-11-2015 15:54,41.68072078,-87.65783327,"(41.680720775, -87.657833268)"
10261594,HY449167,10-04-2015 08:30,023XX N KEDZIE BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1413,14,26,22,14,1154646,1915470,2015,10-11-2015 15:54,41.92386947,-87.70719302,"(41.923869468, -87.707193016)"
10261279,HY449006,10-04-2015 08:30,064XX S DR MARTIN LUTHER KING JR DR,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,312,3,20,69,26,1180030,1862317,2015,10-11-2015 15:54,41.77746775,-87.61555559,"(41.777467749, -87.615555593)"
10261700,HY448947,10-04-2015 08:24,035XX W GRENSHAW ST,488,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDGUN,APARTMENT,FALSE,FALSE,1133,11,24,29,04B,1152971,1894830,2015,10-11-2015 15:54,41.86726469,-87.7138952,"(41.867264692, -87.713895199)"
10261252,HY448953,10-04-2015 08:23,080XX S LUELLA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,414,4,8,46,14,1192588,1852187,2015,10-11-2015 15:54,41.74937339,-87.56984831,"(41.749373386, -87.569848308)"
10261374,HY448944,10-04-2015 08:20,124XX S NORMAL AVE,496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,RESIDENTIAL YARD (FRONT/BACK),FALSE,TRUE,523,5,34,53,04B,1175220,1822492,2015,10-11-2015 15:54,41.66829134,-87.63437435,"(41.668291342, -87.634374353)"
10261453,HY448935,10-04-2015 08:15,005XX W 60TH PL,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,711,7,20,68,08B,1173720,1864783,2015,10-11-2015 15:54,41.78437693,-87.6386149,"(41.784376926, -87.638614903)"
10261246,HY448986,10-04-2015 08:15,079XX S RIDGELAND AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,414,4,8,46,08A,1189358,1852747,2015,10-11-2015 15:54,41.75098812,-87.5816662,"(41.750988117, -87.581666198)"
10261370,HY448939,10-04-2015 08:15,076XX N ROGERS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,2422,24,49,1,14,1165284,1950549,2015,10-11-2015 15:54,42.01990771,-87.66710253,"(42.01990771, -87.667102531)"
10261254,HY448948,10-04-2015 08:10,010XX N KINGSBURY ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1822,18,27,8,08B,1171441,1907199,2015,10-11-2015 15:54,41.90082031,-87.64572554,"(41.900820308, -87.645725538)"
10264531,HY452014,10-04-2015 08:10,057XX W HENDERSON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1633,16,38,15,14,1137531,1921693,2015,10-12-2015 15:54,41.94127176,-87.76993075,"(41.941271763, -87.769930754)"
10261257,HY448934,10-04-2015 08:02,007XX W BRIAR PL,1360,CRIMINAL TRESPASS,TO VEHICLE,OTHER,FALSE,FALSE,1934,19,44,6,26,1170755,1921145,2015,10-11-2015 15:54,41.93910389,-87.64783578,"(41.93910389, -87.64783578)"
10265805,HY451578,10-04-2015 08:00,024XX N HAMLIN AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2524,25,35,22,6,1150637,1916036,2015,10-12-2015 15:54,41.92550201,-87.72190891,"(41.925502006, -87.721908914)"
10263911,HY451653,10-04-2015 08:00,004XX W 117TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,522,5,34,53,14,1175619,1827328,2015,10-11-2015 15:54,41.6815532,-87.6327702,"(41.681553203, -87.632770204)"
10261313,HY449030,10-04-2015 08:00,009XX W GEORGE ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1933,19,44,6,6,1169580,1919452,2015,10-11-2015 15:54,41.93448393,-87.65220362,"(41.934483925, -87.652203623)"
10265539,HY452922,10-04-2015 08:00,054XX S WELLS ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,FALSE,935,9,3,37,11,1175552,1868549,2015,10-12-2015 15:54,41.7946704,-87.63178543,"(41.794670403, -87.631785431)"
10261266,HY448933,10-04-2015 07:45,048XX W JACKSON BLVD,810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1533,15,28,25,6,1144127,1898232,2015,10-11-2015 15:54,41.87677074,-87.74627774,"(41.876770736, -87.746277736)"
10262529,HY450304,10-04-2015 07:44,031XX W DOUGLAS BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,FALSE,1022,10,24,29,26,1155677,1893124,2015,10-11-2015 15:54,41.86252923,-87.70400694,"(41.862529234, -87.704006942)"
10261331,HY448925,10-04-2015 07:40,009XX S CICERO AVE,330,ROBBERY,AGGRAVATED,RESTAURANT,FALSE,FALSE,1131,11,24,25,3,1144531,1895566,2015,10-11-2015 15:54,41.86944731,-87.74486147,"(41.869447309, -87.744861466)"
10261321,HY449049,10-04-2015 07:30,032XX N HALSTED ST,810,THEFT,OVER $500,OTHER,FALSE,FALSE,1924,19,44,6,6,1170348,1921937,2015,10-11-2015 15:54,41.94128609,-87.64930838,"(41.941286092, -87.649308375)"
10261250,HY448940,10-04-2015 07:20,046XX N BEACON ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,TRUE,TRUE,1913,19,46,3,26,1166294,1930927,2015,10-11-2015 15:54,41.96604284,-87.66395025,"(41.96604284, -87.663950253)"
10261273,HY448941,10-04-2015 07:05,019XX N OAK PARK AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,2513,25,36,25,14,1130776,1912128,2015,10-11-2015 15:54,41.91514339,-87.79497921,"(41.915143389, -87.794979208)"
10261723,HY449675,10-04-2015 07:00,002XX N LA SALLE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,122,1,42,32,14,1175099,1901781,2015,10-11-2015 15:54,41.88587179,-87.63245215,"(41.885871785, -87.632452147)"
10264576,HY452358,10-04-2015 07:00,028XX W GRANVILLE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2413,24,50,2,14,1156100,1941024,2015,10-11-2015 15:54,41.99396194,-87.70115774,"(41.993961941, -87.701157737)"
10261231,HY448916,10-04-2015 06:50,043XX N TROY ST,460,BATTERY,SIMPLE,RESIDENCE,TRUE,TRUE,1724,17,33,16,08B,1154607,1928593,2015,10-11-2015 15:54,41.95988071,-87.70698399,"(41.959880706, -87.706983986)"
10261249,HY448914,10-04-2015 06:49,005XX N WALLER AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,1512,15,29,25,18,1138245,1902972,2015,10-11-2015 15:54,41.88988628,-87.76776024,"(41.889886284, -87.767760237)"
10265693,HY450266,10-04-2015 06:45,084XX S SANGAMON ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,FALSE,FALSE,613,6,21,71,26,1171451,1848852,2015,10-12-2015 15:54,41.74071028,-87.6473997,"(41.740710277, -87.647399696)"
10261256,HY448912,10-04-2015 06:45,035XX N BROADWAY,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,1925,19,46,6,6,1171076,1923738,2015,10-11-2015 15:54,41.94621213,-87.64657968,"(41.946212132, -87.646579678)"
10261215,HY448906,10-04-2015 06:40,066XX S TROY ST,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,VEHICLE NON-COMMERCIAL,FALSE,FALSE,831,8,15,66,26,1156532,1860383,2015,10-11-2015 15:54,41.77266648,-87.70175173,"(41.772666481, -87.701751733)"
10261880,HY449687,10-04-2015 06:30,023XX N GREENVIEW AVE,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,1811,18,32,7,6,1165922,1915590,2015,10-11-2015 15:54,41.92396534,-87.66575722,"(41.923965344, -87.665757216)"
10261245,HY448910,10-04-2015 06:24,088XX S PAULINA ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,FALSE,FALSE,2221,22,21,71,14,1166551,1846177,2015,10-11-2015 15:54,41.73347546,-87.66542893,"(41.733475457, -87.66542893)"
10261371,HY448905,10-04-2015 06:10,024XX N LUNA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,2515,25,30,19,14,1138967,1915770,2015,10-11-2015 15:54,41.92499241,-87.76479718,"(41.924992409, -87.764797176)"
10262629,HY450255,10-04-2015 06:00,022XX W NORTH AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,VEHICLE - OTHER RIDE SERVICE,FALSE,FALSE,1434,14,1,24,11,1160982,1910597,2015,10-11-2015 15:54,41.91036829,-87.68404761,"(41.910368294, -87.684047609)"
10261471,HY449261,10-04-2015 06:00,032XX N HALSTED ST,810,THEFT,OVER $500,OTHER,FALSE,FALSE,1924,19,44,6,6,1170348,1921937,2015,10-11-2015 15:54,41.94128609,-87.64930838,"(41.941286092, -87.649308375)"
10266903,HY454196,10-04-2015 06:00,005XX N MONTICELLO AVE,610,BURGLARY,FORCIBLE ENTRY,OTHER,FALSE,FALSE,1122,11,27,23,5,1151955,1903413,2015,10-12-2015 15:54,41.89083742,-87.71739898,"(41.890837423, -87.717398975)"
10261673,HY449505,10-04-2015 06:00,001XX N MAYFIELD AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,FALSE,1512,15,29,25,26,1137137,1900494,2015,10-11-2015 15:54,41.8831063,-87.77188891,"(41.883106296, -87.771888909)"
